house_id,lat,long,hours_of_sunlight_per_year,sq_ft_available_for_solar_panels,Block,energy_type,total_gas_usage,total_usage,sq_ft_available_for_solar_panels_block_avg,hours_of_sunlight_per_year_block_avg,total_energy_usage,geo_cluster
b2f83db8,0.9500461032164722,0.7844743602548476,1455.0,1304.0,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
2556bd8a,0.9500461032164722,0.7844743602548476,1441.0,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
1dd135b6,0.9501177442425259,0.7839203015804088,1445.0,1022.0,812002-1,Meter,,166.20000000000002,1323.8452722063037,1375.544776119403,166.20000000000002,0
05e94e3f,0.9501279739423509,0.7838411464748276,1445.0,1022.0,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
e2117bdb,0.9502271702284979,0.7839436222947853,1498.0,1251.0,812001-4,Meter,,184.44000000000003,1053.6301369863013,1396.015479876161,184.44000000000003,0
7cd98849,0.9502173181795044,0.784020251365547,1503.0,1128.0,812001-4,Meter,,157.56,1053.6301369863013,1396.015479876161,157.56,0
6755fa8f,0.9502340341980684,0.7842299393207668,1503.0,1198.0,812001-4,Meter,,92.52,1053.6301369863013,1396.015479876161,92.52,0
9ac36216,0.9502340341980684,0.7842299393207668,1439.8,1342.1581027667985,812001-4,None,,,1053.6301369863013,1396.015479876161,,0
f73bad48,0.9502340341980684,0.7842299393207668,1439.8,1342.1581027667985,812001-4,None,,,1053.6301369863013,1396.015479876161,,0
9bd79573,0.9500665692415851,0.7843160590652332,1364.0,987.0,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
9110c7f4,0.9500665692415851,0.7843160590652332,1399.4,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
d66fb279,0.9500665692415851,0.7843160590652332,1399.4,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
aa907f8b,0.9500665692415851,0.7843160590652332,1399.4,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
3f3a522f,0.9449211494869871,0.7984813677100107,1436.0,1515.0,812104-1,Meter,,,1865.6006944444443,1390.5314465408806,,3
4acf23ba,0.9449211494869871,0.7984813677100107,1417.0,1590.0589400693414,812104-1,None,,,1865.6006944444443,1390.5314465408806,,3
b99a6305,0.9449211494869871,0.7984813677100107,1417.0,1590.0589400693414,812104-1,None,,,1865.6006944444443,1390.5314465408806,,3
c954ce78,0.9449211494869871,0.7984813677100107,1417.0,1590.0589400693414,812104-1,None,,,1865.6006944444443,1390.5314465408806,,3
869b23fe,0.9449211494869871,0.7984813677100107,1417.0,1590.0589400693414,812104-1,None,,,1865.6006944444443,1390.5314465408806,,3
5d4d0d30,0.9449211494869871,0.7984813677100107,1417.0,1590.0589400693414,812104-1,None,,,1865.6006944444443,1390.5314465408806,,3
c733fc46,0.9449771676942582,0.7994682714734296,1442.0,1991.0,811600-2,Both,30900.960000000003,,3878.1774193548385,1388.9692307692308,,3
cfd0358c,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
9169876f,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
cfd004eb,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
99836130,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
27fe0b08,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
21817fc3,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
9b6783fd,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
75dcd03f,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
961521f8,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
e80e1fd5,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
ce8e8ebe,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
517bda3f,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
d3474de3,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
2c2a4418,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
7769fef6,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
fe1841cb,0.9449771676942582,0.7994682714734296,1370.8,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
d0ce8dbf,0.9449791884575056,0.798585043396514,1371.0,2308.0,812104-1,Both,1758.2399999999998,,1865.6006944444443,1390.5314465408806,,3
c3700cfe,0.9449791884575056,0.798585043396514,1417.0,1590.0589400693414,812104-1,None,,,1865.6006944444443,1390.5314465408806,,3
90f6167c,0.9449791884575056,0.798585043396514,1417.0,1590.0589400693414,812104-1,None,,,1865.6006944444443,1390.5314465408806,,3
c98fcef1,0.9449791884575056,0.798585043396514,1417.0,1590.0589400693414,812104-1,None,,,1865.6006944444443,1390.5314465408806,,3
3dbba98d,0.9449791884575056,0.798585043396514,1417.0,1590.0589400693414,812104-1,None,,,1865.6006944444443,1390.5314465408806,,3
80ff7062,0.9449791884575056,0.798585043396514,1417.0,1590.0589400693414,812104-1,None,,,1865.6006944444443,1390.5314465408806,,3
33332310,0.9449791884575056,0.798585043396514,1417.0,1590.0589400693414,812104-1,None,,,1865.6006944444443,1390.5314465408806,,3
63185be1,0.9449791884575056,0.798585043396514,1417.0,1590.0589400693414,812104-1,None,,,1865.6006944444443,1390.5314465408806,,3
c265aa69,0.9449791884575056,0.798585043396514,1417.0,1590.0589400693414,812104-1,None,,,1865.6006944444443,1390.5314465408806,,3
5a02a148,0.9446329091431025,0.7990837007142773,1402.0,16949.0,811600-2,Both,238248.0,5339.289999999999,3878.1774193548385,1388.9692307692308,121793.645,3
fae310f8,0.9449736032004097,0.7992599096864978,1349.0,1092.0,811600-2,Meter,,,3878.1774193548385,1388.9692307692308,,3
5c84b2ac,0.9449736032004097,0.7992599096864978,1371.6,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
3f4e07d6,0.9449736032004097,0.7992599096864978,1371.6,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
231485e1,0.9449736032004097,0.7992599096864978,1371.6,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
801332b5,0.9449736032004097,0.7992599096864978,1371.6,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
2035c336,0.9449736032004097,0.7992599096864978,1371.6,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
17f4e078,0.9449736032004097,0.7992599096864978,1371.6,1590.0589400693414,811600-2,None,,,3878.1774193548385,1388.9692307692308,,3
9bcdbed8,0.9511890932848566,0.7927626594242696,1398.8,1590.0589400693414,812001-3,None,,,2143.042253521127,1406.6305732484077,,3
f3c12e21,0.9520067007184032,0.7877045994610512,1427.0,1004.0,812001-4,Both,59250.95999999999,323.4,1053.6301369863013,1396.015479876161,29787.179999999997,3
41090223,0.9520067007184032,0.7877045994610512,1421.6,1590.0589400693414,812001-4,None,,,1053.6301369863013,1396.015479876161,,3
09fe2edb,0.952013524935257,0.7878236298306689,1418.0,652.0,812001-4,Meter,,70.68,1053.6301369863013,1396.015479876161,70.68,3
9d49e6fb,0.9520118221937715,0.7877938767490349,1418.0,652.0,812001-4,None,,,1053.6301369863013,1396.015479876161,,3
04b08b13,0.952013524935257,0.7878236298306689,1418.0,1590.0589400693414,812001-4,None,,,1053.6301369863013,1396.015479876161,,3
ede2ca6c,0.952013524935257,0.7878236298306689,1418.0,1590.0589400693414,812001-4,None,,,1053.6301369863013,1396.015479876161,,3
576113d1,0.9521295101199456,0.786865504821165,1512.0,1304.0,812001-3,Both,50351.03999999999,168.72000000000003,2143.042253521127,1406.6305732484077,25259.879999999997,3
afc7faaa,0.9521295101199456,0.786865504821165,1390.0,1590.0589400693414,812001-3,None,,,2143.042253521127,1406.6305732484077,,3
8f97fa01,0.9520152343021948,0.787853391933865,1418.0,652.0,812001-4,Both,36507.600000000006,215.76,1053.6301369863013,1396.015479876161,18361.680000000004,3
2ee4e581,0.952016937043684,0.7878831450154848,1418.0,652.0,812001-4,Both,19098.72,54.48,1053.6301369863013,1396.015479876161,9576.6,3
4122d9f4,0.9520101128268301,0.7877641146458672,1418.0,652.0,812001-4,Both,28720.8,222.96,1053.6301369863013,1396.015479876161,14471.88,3
ab0fc359,0.9520084100853445,0.787734352542671,1427.0,1004.0,812001-4,Both,35811.36,425.88,1053.6301369863013,1396.015479876161,18118.62,3
edcaa3d3,0.9520084100853445,0.787734352542671,1421.6,1590.0589400693414,812001-4,None,,,1053.6301369863013,1396.015479876161,,3
d096de26,0.9542019518982805,0.7917648756679796,1308.0,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
8a7352ac,0.9540610285075317,0.7918940372415619,1338.0,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
ed6f0b4c,0.9540510572003846,0.7920727451839582,1241.0,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
e5556cbd,0.9540915718470444,0.7916656385855418,1338.0,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
d7d0161c,0.9540905117745204,0.7915627928818907,1272.0,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
431d7a50,0.9542102999693824,0.7926025268593975,1479.0,1973.0,811800-3,Both,11304.72,118.20000000000002,1780.8557213930349,1428.331797235023,5711.46,3
bce96feb,0.9542102999693824,0.7926025268593975,1454.0,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
c44d8055,0.9542102999693824,0.7926025268593975,1454.0,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
16ede0e0,0.9546743665917603,0.7920714911880964,1501.0,934.0,811800-3,Both,6090.48,542.1599999999999,1780.8557213930349,1428.331797235023,3316.3199999999997,3
c3b56783,0.954687690378254,0.7920702823000028,1481.0,969.0,811800-3,Meter,,378.4799999999999,1780.8557213930349,1428.331797235023,378.4799999999999,3
62de3e82,0.954057947671771,0.7917255507186667,1338.0,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
9d8aa07c,0.9542787409015112,0.792199083011468,1513.0,1321.0,811800-3,Both,51133.67999999999,61.2,1780.8557213930349,1428.331797235023,25597.439999999995,3
3f7f07a1,0.9542787409015112,0.792199083011468,1426.0,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
f698ebaa,0.9542787409015112,0.792199083011468,1426.0,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
2374066f,0.9542787409015112,0.792199083011468,1426.0,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
06187200,0.9542787409015112,0.792199083011468,1426.0,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
91996bfc,0.9542787409015112,0.792199083011468,1426.0,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
403cb0e2,0.9542787409015112,0.792199083011468,1426.0,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
f646d53f,0.9557147085128506,0.7867677292302915,1312.0,1057.0,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
4762e8b8,0.9551280577543402,0.7866307008625313,1287.0,1568.0,811900-3,Both,28699.92,860.8799999999999,1746.9829351535836,1297.048076923077,14780.4,3
d0075a97,0.9551280577543402,0.7866307008625313,1303.0,1590.0589400693414,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
3f3962d1,0.9551280577543402,0.7866307008625313,1303.0,1590.0589400693414,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
0aa2b80e,0.9551280577543402,0.7866307008625313,1303.0,1590.0589400693414,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
0c7c47e0,0.9551280577543402,0.7866307008625313,1303.0,1590.0589400693414,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
53bf23f0,0.955838041325201,0.7867844822541201,1318.0,687.0,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
bac355d3,0.9556056866795295,0.7867569214098467,1233.0,1004.0,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
adc7302c,0.955838041325201,0.7867844822541201,1309.0,1590.0589400693414,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
02e04d34,0.9556056866795295,0.7867569214098467,1280.0,1590.0589400693414,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
a57191ec,0.9554591316535195,0.7866860390683144,1273.8,1590.0589400693414,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
7948d99f,0.9557147085128506,0.7867677292302915,1360.6,1590.0589400693414,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
4a3039df,0.9553057524106521,0.7867346381740674,1101.0,1590.0589400693414,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
3cb8b4df,0.9553057524106521,0.7867346381740674,1303.0,1590.0589400693414,811900-3,None,,,1746.9829351535836,1297.048076923077,,3
465ac66d,0.9539209664257093,0.7972670486398243,1416.0,2044.0,811800-3,Meter,,1927.08,1780.8557213930349,1428.331797235023,1927.08,3
2fe0dea8,0.9539209664257093,0.7972670486398243,1435.8,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
97ae1edd,0.9539209664257093,0.7972670486398243,1435.8,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
7df65c88,0.9539209664257093,0.7972670486398243,1435.8,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
a0047f45,0.953685464689741,0.7973521309056935,1495.0,1339.0,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
fcf5b548,0.953685464689741,0.7973521309056935,1388.4,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
25513cde,0.953685464689741,0.7973521309056935,1388.4,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
3f4bc635,0.9549910168791982,0.7965699261787194,1464.0,1092.0,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
a69959df,0.9536759240370571,0.7971716727820422,1382.0,1057.0,811800-3,Meter,,221.88,1780.8557213930349,1428.331797235023,221.88,3
0c46eee9,0.9536759240370571,0.7971716727820422,1403.6,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
970be326,0.9538195307363679,0.7971769864767282,1385.0,1216.0,811800-3,Both,77716.07999999999,1128.48,1780.8557213930349,1428.331797235023,39422.27999999999,3
699184d6,0.9538195307363679,0.7971769864767282,1435.8,1590.0589400693414,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
f04c1e49,0.9536002282336078,0.7975184612774342,1340.0,1586.0,811800-3,None,,,1780.8557213930349,1428.331797235023,,3
d4851335,0.9535996650700831,0.7974843598072852,1340.0,1586.0,811800-3,Both,2756.879999999999,1000.92,1780.8557213930349,1428.331797235023,1878.8999999999996,3
1db143a7,0.9465560860850424,0.7867309573804562,1500.0,1251.0,812002-4,Meter,,296.4,1180.0374531835207,1367.9938271604938,296.4,0
dfd4e3ca,0.9465591205426307,0.786754377331917,1500.0,1251.0,812002-4,None,,,1180.0374531835207,1367.9938271604938,,0
5e404627,0.9465591205426307,0.786754377331917,1481.8,1860.2809667673716,812002-4,None,,,1180.0374531835207,1367.9938271604938,,0
12daa731,0.9465651894578144,0.7868012172348386,1500.0,1251.0,812002-4,None,,,1180.0374531835207,1367.9938271604938,,0
052f7687,0.9465621550002226,0.7867777972833778,1500.0,1251.0,812002-4,None,,,1180.0374531835207,1367.9938271604938,,0
9ea2034c,0.9510754998887876,0.8177855964970888,1397.0,3295.0,811400-1,None,,,3210.3473684210526,1402.5561224489795,,3
3076da32,0.9510754998887876,0.8177855964970888,1385.2,3334.230769230769,811400-1,None,,,3210.3473684210526,1402.5561224489795,,3
6088458c,0.9510754998887876,0.8177855964970888,1385.2,3334.230769230769,811400-1,None,,,3210.3473684210526,1402.5561224489795,,3
3563cf7f,0.9510754998887876,0.8177855964970888,1385.2,3334.230769230769,811400-1,None,,,3210.3473684210526,1402.5561224489795,,3
43badb9b,0.9510754998887876,0.8177855964970888,1385.2,3334.230769230769,811400-1,None,,,3210.3473684210526,1402.5561224489795,,3
9e2511a7,0.9510754998887876,0.8177855964970888,1385.2,3334.230769230769,811400-1,None,,,3210.3473684210526,1402.5561224489795,,3
b308a23b,0.9510754998887876,0.8177855964970888,1385.2,3334.230769230769,811400-1,None,,,3210.3473684210526,1402.5561224489795,,3
83f14b26,0.9510754998887876,0.8177855964970888,1385.2,3334.230769230769,811400-1,None,,,3210.3473684210526,1402.5561224489795,,3
097b6d45,0.9510754998887876,0.8177855964970888,1385.2,3334.230769230769,811400-1,None,,,3210.3473684210526,1402.5561224489795,,3
1d040c1a,0.9510754998887876,0.8177855964970888,1385.2,3334.230769230769,811400-1,None,,,3210.3473684210526,1402.5561224489795,,3
b3c6c5c3,0.9510754998887876,0.8177855964970888,1385.2,3334.230769230769,811400-1,None,,,3210.3473684210526,1402.5561224489795,,3
3e7180ec,0.9505117731985422,0.8173734107643611,1361.0,2555.0,811400-1,Both,34282.8,389.7200000000001,3210.3473684210526,1402.5561224489795,17336.260000000002,3
d2909ef4,0.9396114648698237,0.788555169516286,1345.0,758.0,812104-2,Both,11792.880000000005,266.64,1255.7422360248447,1401.2662889518413,6029.760000000002,0
515b90df,0.9396333023637524,0.7884567624167147,1418.0,846.0,812104-2,Meter,,176.64,1255.7422360248447,1401.2662889518413,176.64,0
c89c331c,0.9508763718911943,0.8127156280839927,1444.6,3334.230769230769,811400-1,None,,,3210.3473684210526,1402.5561224489795,,3
80622f94,0.9508763718911943,0.8127156280839927,1444.6,3334.230769230769,811400-1,None,,,3210.3473684210526,1402.5561224489795,,3
725f178e,0.9508763718911943,0.8127156280839927,1444.6,3334.230769230769,811400-1,None,,,3210.3473684210526,1402.5561224489795,,3
a61b86c8,0.9519644833302578,0.8128802172960121,1411.8,3334.230769230769,811700-2,None,,,2951.0235294117647,1386.1368421052632,,3
84cc7cf7,0.9680880406129617,0.7865593945080178,1323.0,9514.0,811900-1,Both,10122.48,642.3599999999999,1966.486111111111,1319.4307359307359,5382.42,3
e21e96b3,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
aed19e44,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
5b8011ba,0.968219158332893,0.7864683219309825,1323.0,9514.0,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
1018b706,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
3561b94e,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
c1573762,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
61d6a3af,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
695c315c,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
e962de61,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
2f1e9d7d,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
e7f3a8de,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
9215189b,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
57ab7471,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
b78032f6,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
63eaa676,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
decdf200,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
88916ec7,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
6a2e9575,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
b5753d49,0.9680880406129617,0.7865593945080178,1312.2,1690.525965379494,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
0c047f43,0.9363156530242129,0.7902955443605464,1354.0,5409.0,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
5362cda8,0.9362270707141889,0.7902246078897122,1174.0,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,0
0dd39097,0.9585879025716473,0.7953846835736869,1144.0,1590.0589400693414,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
ce93bb67,0.9585879025716473,0.7953846835736869,1389.0,1590.0589400693414,811900-1,None,,,1966.486111111111,1319.4307359307359,,3
e1a65a4e,0.9509122155933056,0.774926011763327,1313.0,5902.0,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
6e404b5e,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
1434ca23,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
c4b7dcb3,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
33369b7c,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
65a63448,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
c7243d53,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
1b4ce2d1,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
bb2e5d5f,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
44923a09,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
aa91f3e2,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
e577c644,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
fa741309,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
28c62213,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
c417615a,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
821dfb49,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
a1f264e6,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
b73ee369,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
9ed39fab,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
1b822aa3,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
c5b8c48c,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
bb96df06,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
a1d7ee8d,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
aa8dd29e,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
a5c683d2,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
dd1dde76,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
ea37d6aa,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
4c3fdef3,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
d486693c,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
834992f5,0.9509122155933056,0.774926011763327,1456.6,1342.1581027667985,812002-1,None,,,1323.8452722063037,1375.544776119403,,0
78277aa0,0.9573428142685998,0.7933794359348099,1429.0,440.0,811900-2,None,,,1173.6424418604652,1352.781690140845,,3
ab623f72,0.957050300507369,0.7930558598951336,1496.0,1128.0,811900-2,Both,48852.72,452.7600000000001,1173.6424418604652,1352.781690140845,24652.74,3
433a6e3c,0.9571713806656135,0.7930454851092463,1370.0,1480.0,811900-2,Both,1569.6,873.12,1173.6424418604652,1352.781690140845,1221.36,3
f4cab9ee,0.9573208508910582,0.7940034657739119,1388.0,1304.0,811900-2,Both,59042.88,357.0,1173.6424418604652,1352.781690140845,29699.94,3
952d201f,0.9572322685810306,0.7931847418005873,1370.0,1480.0,811900-2,Both,41802.48000000001,371.04,1173.6424418604652,1352.781690140845,21086.760000000006,3
eb5972bf,0.9572322685810306,0.7931847418005873,1417.4,1590.0589400693414,811900-2,None,,,1173.6424418604652,1352.781690140845,,3
7bcecb41,0.9572322685810306,0.7931847418005873,1417.4,1590.0589400693414,811900-2,None,,,1173.6424418604652,1352.781690140845,,3
d956035f,0.9572322685810306,0.7931847418005873,1417.4,1590.0589400693414,811900-2,None,,,1173.6424418604652,1352.781690140845,,3
8cf8394c,0.9421903364186512,0.7951178260374121,1192.0,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,3
3623d114,0.942802064517732,0.7962753183455646,998.0,1860.2809667673716,812103-1,None,,,3863.3506493506493,1350.8856088560885,,3
09672afc,0.9423526600234098,0.7952968677772532,1367.0,793.0,812103-1,Both,28797.12,617.4,3863.3506493506493,1350.8856088560885,14707.26,3
6cf3e8b4,0.9423699922091267,0.7950310206549318,1381.0,899.0,812103-1,None,,,3863.3506493506493,1350.8856088560885,,3
